,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location
68,敵情視察:和昌　街中で2022年の日本のゲットーでエルビスをアカペラで歌ってる奴が居たらマジ笑うww俺はね？敵D 全員が怖がりますよ？敵O コイツらローIQww敵C   怖がる、はただのローIQ！wwでした！凄い！命懸けで生きてる！が理解でした！気付けたよ！ありがとう！,2022-10-01_00:59:09,0,0,0,0,,1042349200011288578,FayTesta,195,6249,BLueeGG.LabeL所属BRoKeNNaTiONPuNKなRockMusicを作るTHeeLiNuS&ONeLuCy'Sをやってる神田和昌です。視聴はhttps://t.co/CO2DQThtF1 本垢＝@theelinus,日本 神奈
69,@tanabota0620681 @SienneLinda あー、そうなんすか！また目標が出来ますわー😊,2022-10-01_00:59:08,0,0,2,0,,380960151,Toru_GoGo358,1048,11483,ポケモンGOは青。金ジム増やすマン🔥←🍜ラーメン店開業したのでGOが鈍足に😅ロードスターRF(*ﾟ▽ﾟ)ﾉ & GLC43coupé乗り。 クルマ・ダイビング・ガンダム・STAR WARS・MARVEL作品・その他楽しい事。フォローありがとぉ♫ お気軽に( ´ ▽ ` )ﾉ❤ ＃Torugunsou,兵庫 姫路市
70,@MaHoo_krr おやすみなさい♥️,2022-10-01_00:59:07,0,0,1,0,,1330165241741791233,mOOONewY7z7qj8w,516,30815,カードゲーム大好き(ヴァンガードが好きです)超星みるくひめ👶🏻🍼(みーちゃん💓💞)推し フォロワー目標500人達成推しのアイドル アノクラ.プリンセス物語.桜小町🌸.レイドロイド.MCL.エレメンツ!.高貴な絶対零度.かかかぶぶぶききき.桃桃パラダイス.ふぇありーているず！.異世界アイドル☆パラレルパレード,静岡 浜松市 東区
71,犬ってこんな顔になるんですね🤣 https://t.co/aYgneQ58ia,2022-10-01_00:59:06,0,0,5,0,,1092591665280311298,lache522,94,309,千葉市若葉区都賀のローリングセラピーラーシュです♪ 特殊なローラーを使って、身体中のコリをほぐしていきます♪ よもぎ蒸しもございます😊将来の夢は世界一周🥰 素敵な写真やかわいい写真を見るとついついRTさせて頂いてます🎶,千葉 千葉市 若葉区
72,ご来店ありがとうございます😊これからもよろしくお願いします。🙇‍♂️ https://t.co/UUa5NDLsmt,2022-10-01_00:59:06,0,0,11,0,,1242772176081571841,akameno_oyaji,3031,3337,元は深夜0時開店の深夜食堂です^_^ 札幌すすきので牡蠣バターを食べるなら当店で！極厚の生姜焼きもおすすめですよ😊喫煙可能店につき20歳未満は入店できません 予約不可　マスク未着用の方お断りTEL011-205-0935,北海道 札幌市 中央区南5条西3丁目NグランデビルBF1
73,明日からはインドネシア🇮🇩でもイベントが😎✨世界にもたくさんLB車両あります‼️#インドネシア #lbwk #libertywalk https://t.co/n5HScfXoe8,2022-10-01_00:59:05,2,0,43,0,,1440855951481839627,_lbwk_,2181,1237,Liberty Walk の最新情報をお伝えします！お気軽にお質問などお待ちしております✨ #lbwk #libertywalk,愛知県尾張旭市瀬戸川町1-178
74,【Coke×Music.】ENHYPENスペシャルイベントやラジカセ型ミニスピーカー、LINEポイントが当たる！https://t.co/hFTLBrYTPJ,2022-10-01_00:59:04,0,0,0,0,,1485911552134098949,3v7jNlF6lnW4yWx,3,903,,
75,@shi3pu10 只見線の再開一番列車、結構待ちの人居る感じですか？,2022-10-01_00:59:04,0,1,2,0,,4177641860,JMHKDJ8955,1022,26266,【2015/7/24～ ゆるふわ駅メモラー＆一般乗り鉄勢】来年1月に石垣島旅行を計画中。（AIお絵かきは専用アカに移行しました→@KisakataIroha）【迷惑DM回避用：维尼熊！推翻中国共产党！台湾加油！】,東京 北区
76,どこだよ (@ 向ヶ丘遊園駅 - @odakyuline_info in Kawasaki Kanagawa) https://t.co/vsnfZhPAP4,2022-10-01_00:59:04,0,0,0,0,,712286354579652609,kyoshiki_purple,1083,20944,さっくーになりたい。,🦥
77,@mihara_mio ブログ沢山ありがとう🥰今日も大好きだよ💖今日も一日お疲れ様⭐️🕊,2022-10-01_00:59:03,0,0,1,0,,2570821442,kacchapi0605,652,36217,珠原海愛(Jewel⭐︎Mare・Twinkle Project⭐︎・ミスアキバ2022)神推し 、AJH、Snow⭐︎Feliz、広島8区ガールズ(西さやか) 野球好き アイコンは推しメンが描いてくれた似顔絵,
78,@murakin_skiing その発想、共感でしかないです笑笑,2022-10-01_00:59:03,0,0,1,0,,1318495937661001728,buchiCARLIFE,340,14649,,
79,@DoAudiojp ELNAのDuorexですかね…同時期の機材で触ったことがあるのだとCDP-337ESDがMUSE(緑)だった記憶です。,2022-10-01_00:59:03,0,0,1,0,,224968105,Valkyrja1979,742,22355,5月末に左脚下腿部切断、身体障害者4級。 名前の通りオーディオ好きです(｀･ω･´)ゞhttps://t.co/lLz4Zmmr7f,
80,@kawaemi_photo ご自分の枠の外の「何か」って不可解ですよね。でもそこに可能性を、感じて、信じて、それが親になった者の喜びだと思っています。,2022-10-01_00:59:02,0,1,1,0,,1265137901387448321,eLiixFemrjAvrJR,277,9624,東京都葛飾区に５５年在住。 介護福祉士、介護支援専門員（更新お休み中）持ちの介護タクシー経営者です。 自転車好き！ 邦画好きの映画好き！車はN-VAN 6MT,
81,#大洗海上花火大会 #３年ぶり#最高ですノリさん大洗へようこそー❣️ https://t.co/KTNabTydwq,2022-10-01_00:59:02,0,0,2,0,,934127973476712448,PREMiEREoarai,498,3360,#大洗シーサイドステーション レディスファッションセレクトショップ&絶品拘り蜜焼芋店です芋カフェ Patata Baseへ改装予定です❗　　　　　　　　　大洗店TEL029-266-0102             https://t.co/E9fQCx1Y6h,日本 茨城
82,@OsYxnFESHs1PJxb こんばんは。こちらこそ、よろしくお願いします🙇‍♀️おやすみなさい😴💤,2022-10-01_00:59:02,0,1,1,0,,907513744468537344,usachan3137,1332,40709,車好き、トラック好き￼ 、トラックドライバーさん達を応援しています。動物好きです(特にニャンコ)。孫がいる還暦も近いおばちゃんですけど、気は若いつもりです。念願の大型免許取りましたが、未だペーパーです💦ママ活、副業などの勧誘はお断りします❌無断フォロー、お許しください🙏どうぞよろしくお願いします🙇‍♀️,岡山 岡山市 中区
83,@siarock4949 佑芽菜ちゃんママお誕生日おめでとうございます🎂みんなにお祝いしてもらって嬉しい誕生日ですね❣️,2022-10-01_00:59:00,0,1,1,0,,1129948883914698752,MMackymama,132,50990,,東京 八王子市
84,色々とありすぎて寝れん。車でも磨くか。,2022-10-01_00:59:00,0,0,4,0,,1108024041980346369,COMFORT_2002,449,6045,数あるコンフォートを大切に / 就活&私用が多忙の為、メッセージを頂いても返信が遅れることがあります。予めご了承ください。 (重要事案等を考慮し、こまめに確認はします) フォロー返しは気分です。,
85,@CREAM342 悪い遊びなら任せろwwwそれにしてもバイクは残念でしたね😢,2022-10-01_00:59:00,0,1,0,0,,1295354610522103808,dora_okinawa,339,1613,沖縄でバイクを乗っているドスコイライダー、略して「ドラ」と申します。沖縄のバイク乗りの方には無言フォローする事もありますので、ご了承ください(΄◉◞౪◟◉｀) あとたまにYouTubeでモトブログ上げてます。,日本 沖縄
86,#釣り初心者 #ルアー初心者 PE巻き直した日は根がかりするジンクス😭,2022-10-01_00:58:58,0,0,11,0,,1549215399451181056,kenken_xrfs764l,381,924,釣り初心者 ※これまで初心者釣りセットしか使った事はありません😅 齢50にしてルアーフィッシングにチャレンジ👍 竿の握り方すら知らなかった僕がルアーを始めて3ヶ月でシーバスまでたどりつけたのはSNSや釣り場でアドバイスや励ましくれる皆様のお陰です😆 岡山の釣り人、あったかい👍,日本 岡山
87,【Coke×Music.】ENHYPENスペシャルイベントやラジカセ型ミニスピーカー、LINEポイントが当たる！https://t.co/OI2zIOPH3X,2022-10-01_00:58:58,0,0,0,0,,1129037228917907456,iganikoniko,11,7570,,
88,先月は前半最下位から何とか巻き返してプレーオフの末になんとか残留。今月は前半からしっかりと勝点積み上げたい！ https://t.co/vJ7HxcVMyq,2022-10-01_00:58:58,0,0,6,0,,212183662,yoshicuts,309,5385,日本代表 FC東京 久保建英 マンU CR7 マジョルカ ソシエダ perfume ミスチル B’z ドロス イエモン BUMP RAD oasis 米津 owlcity ラルク サカナクション サザン ポルノSuperfly m-flo サカつく ポケサカ Jクラ オザケン 豆柴 今野泰幸,
89,こんばんは！ゆうだいです🍜明日の夜は40食限定の特製ラーメン「辛酸っぱい酸辣湯麺」酸辣湯麺らしく酸味を効かせてタケノコ、椎茸その他の野菜と夢を語れのアブラダレとスープを組み合わせた逸品です！試作を繰り返してGoを頂きまして限定デビューです！宜しくお願いします！ https://t.co/aeMBH9jy3t,2022-10-01_00:58:55,3,1,32,0,,1446069271503671300,topofywk,3039,2782,2006年京都一乗寺創業。中学生以下無料。駐車場22台（店横、道路向かい）定休日:月/火水金土:11:00〜14:0018:00〜22:00/木11:00〜14:00/日:10:00〜15:00/夢を語れグループ創業者兼店主@yume_tsuyoshi,総本店遷移　京都→ボストン→別府→松山→鳥栖
90,２軒目はﾒｲﾄﾞﾘｰﾐﾝ、萌え萌えキュン❤#めいどりーみん https://t.co/QNFqVWX3MZ,2022-10-01_00:58:52,0,0,1,0,,1047482623348494337,mariamikan0815,263,10075,推しのためにカッコよくなってくヲタクの垢松井玲奈、田中菜津美と今村麻莉愛（HKT48）神推しやねん。坂道も2014くらいからそこそこヲタク堀未央奈、宮田愛萌大好きやねん,HKT48県
91,@jgdjgdjgd うちの親父は酔っ払うとこばやかわ、が、こやばかわ、になってました,2022-10-01_00:58:51,0,0,0,0,,1451078370460983302,b7010s24,120,2319,美味しい食べ物、犬、クルマ、映画、音楽などが大好きです。野球は熱狂的なカープファン。無言フォロー失礼します🙇‍♂️ フォローして頂ければ、基本フォロバさせてもらってます。,
92,@ebisumaru1965 お疲れ様でした(*^^*)ゆっくりと😋🍻😋,2022-10-01_00:58:51,0,1,4,0,,1247986348792795136,1fRHA5hvdUekf6V,1300,19719,爺さんドライバーꉂ🤣𐤔4㌧地場夜行運行しています( °_° )因みに食品関係を運搬しています‼️最新のニュースや記事などをツイートします👀‼️宜しくお願い致します🙏,新潟 東区
93,しれっとこのランドマークくそ熱いぞ https://t.co/kWqTVCGt1J,2022-10-01_00:58:50,0,0,0,0,,1221627647840534529,kentoshinedebu,22,1059,筋トレとサウナ、あとにわか程度に格闘技みるのが趣味のプーさんです,惑星ベジータ
94,@4zusuM ガチで起こしてくれ頼む,2022-10-01_00:58:50,0,1,0,0,,158325213,aki_NaoVitz_1nz,1042,85169,立花日菜#丸山利恵#角田クラ#角田クラonline,かくだし ふくしまし 
95,安全運行中ｵｳｲｴ!!三┏( ^o^)┛[イマココくん Android] https://t.co/Qwyp3t1pLP,2022-10-01_00:58:49,0,0,0,0,,316017782,aho8888,486,378744,変態移動会社員（トラックドライバー ）失礼有ったら御免なさい。むしろ失礼しかありません…！,Japan
96,Imabari Ehimeに写真を投稿しましたhttps://t.co/HHt66yRwtF,2022-10-01_00:58:49,0,0,0,0,,162639520,miarii,140,1564,学習塾に勤めています。小学生と中学生高校生を相手に悪戦苦闘の日々。最近は片道１時間の通勤ドライブが楽しみです。,愛媛県今治市
97,今日の晩御飯はキムチチャンジャ入り焼きそば。＃焼きそば https://t.co/sBeNOunN4m,2022-10-01_00:58:49,0,0,0,0,,1562965326064918529,egcenCfalHmN6eR,0,12,大阪の千林でお好み焼き屋をやってます。      モンハン　太刀使い,大阪市旭区
98,@atamaZ SLAVE大丈夫です分かります！中学時代河村隆一全盛期だったので！中2のクラスの合唱曲河村隆一の「小さな星」だったので！,2022-10-01_00:58:49,0,1,1,0,,131550133,JIKOSTAR,1575,49403,演歌を歌っています / LINEスタンプ発売中!! / DVDムック『中高年のためのカラオケレッスン』NHK出版より発売中!!https://t.co/R5RomywynM…,大阪
0,@cozyone_service 道具買わなければ…,2022-10-02_00:59:58,0,1,1,0,,2277242438,5155Uw,712,17255,UVERworld大好き／エアコン洗浄5000円 Spring Clean／在宅／空室／定期清掃／ビルメン／ 内装屋、外構、シート防水なんやかんや経験してます。リフォーム工事もお任せ,
1,@osumisyokudo それでも十分美味しそう✨💍✨,2022-10-02_00:59:57,0,1,1,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
2,普通に日越してるの,2022-10-02_00:59:57,0,0,4,0,,1256148030564102150,darktsukisiro,385,13069,ITF.coins22みんなでボドゲをやろうね,
3,@lzjpkcr 無事で何よりです😭🙏こっちも横揺れが長く続いてました💦,2022-10-02_00:59:55,0,1,1,0,,572077071,black_edition69,371,64966,3 ri ka だ よ ？鳩🕊なので永遠の810歳です✨˚✧₊⁎❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ⁎⁺˳✧༚パパが🇯🇵×🇫🇷のため、12%ほど、🇫🇷の血が通ってます← Love💑スイートハニーコダックと、うさぴょん🐰、peach🍑 👑 オタクです✨世界侵略にいきます←/くるっぽ推し（BandMaid）,OSAKA KAGOSHIMAのハーフ
